payment_id,payment_token_id,external_ticket_id,conversation_created_at,conversation_created_at_date,channel,assignee_id,updated_at,closed_at,message_count,last_reply_at,language,imported_at,unique_public_agent_count,public_mean_character_count,public_mean_word_count,private_message_count,public_message_count,klaus_sentiment,is_closed,agent_most_public_messages,first_response_time,first_resolution_time_seconds,full_resolution_time_seconds,most_active_internal_user_id,deleted_at
10007,10195,149309300352207,2023-07-28 08:12:52.000000 UTC,2023-07-28,conversation,36530,2023-07-31 11:03:58.000000 UTC,2023-07-31 11:03:46.000000 UTC,68,2023-07-31 11:03:58.000000 UTC,en,2023-07-31 12:20:14.507900 UTC,1,102.7454545,19.05454545,13,54,NEGATIVE,TRUE,6547026,15,64254,64254,36530,
10007,1001883,149309300352231,2023-07-28 11:08:42.000000 UTC,2023-07-28,conversation,36530,2023-08-21 14:02:22.000000 UTC,2023-08-21 14:02:22.000000 UTC,124,2023-08-21 12:50:09.000000 UTC,en,2023-08-21 15:50:34.998080 UTC,1,84.44565217,15.51612903,31,91,NEGATIVE,TRUE,6547026,46,638795,874420,36530,
10007,10195,149309300352231,2023-07-28 11:08:42.000000 UTC,2023-07-28,conversation,36530,2023-08-21 14:02:22.000000 UTC,2023-08-21 14:02:22.000000 UTC,124,2023-08-21 12:50:09.000000 UTC,en,2023-08-21 15:20:21.873592 UTC,1,84.44565217,15.51612903,31,91,NEGATIVE,TRUE,6547026,46,638795,874420,36530,
10007,1001883,149309300369237,2023-09-13 06:16:26.000000 UTC,2023-09-13,conversation,22304,2023-09-13 07:23:14.000000 UTC,2023-09-13 07:23:03.000000 UTC,21,2023-09-13 07:23:14.000000 UTC,en,2023-09-13 12:13:04.898737 UTC,1,91.05263158,16.7,1,13,NEGATIVE,TRUE,5103352,205,1383,1383,22304,
10007,1001883,149309300369266,2023-09-13 10:34:58.000000 UTC,2023-09-13,conversation,36530,2023-09-20 10:39:50.000000 UTC,2023-09-20 10:39:38.000000 UTC,31,2023-09-20 10:39:50.000000 UTC,en,2023-09-20 11:10:24.335686 UTC,2,98.3,17.8,11,19,NEGATIVE,TRUE,6547026,27,270280,270280,36530,
10007,10195,149309300369266,2023-09-13 10:34:58.000000 UTC,2023-09-13,conversation,36530,2023-09-20 10:39:50.000000 UTC,2023-09-20 10:39:38.000000 UTC,31,2023-09-20 10:39:50.000000 UTC,en,2023-09-20 11:00:43.656413 UTC,2,98.3,17.8,11,19,NEGATIVE,TRUE,6547026,27,270280,270280,36530,
10007,10195,149309300339696,2023-05-30 18:35:34.000000 UTC,2023-05-30,conversation,25585,2023-06-06 14:47:59.000000 UTC,2023-06-06 14:47:47.000000 UTC,52,2023-06-06 14:47:59.000000 UTC,en,2023-06-19 07:11:49.946958 UTC,1,64.23684211,11.57894737,14,36,NEGATIVE,TRUE,5826441,182,256333,256333,25585,
10007,10195,149309300339705,2023-05-30 22:01:09.000000 UTC,2023-05-30,conversation,25585,2023-05-30 22:07:47.000000 UTC,2023-05-30 22:07:35.000000 UTC,22,2023-05-30 22:07:47.000000 UTC,en,2023-05-30 23:20:14.860664 UTC,1,42.0952381,8.142857143,1,19,NEGATIVE,TRUE,5826441,,,,25585,
10007,1001883,149309300339659,2023-05-30 10:58:43.000000 UTC,2023-05-30,conversation,36530,2023-08-22 13:12:15.000000 UTC,2023-06-06 08:37:31.000000 UTC,56,2023-08-22 13:12:15.000000 UTC,en,2023-08-22 13:30:34.047719 UTC,1,115.4857143,22.6,21,34,NEGATIVE,TRUE,6547026,24,261528,261528,36530,
10007,10195,149309300339659,2023-05-30 10:58:43.000000 UTC,2023-05-30,conversation,36530,2023-08-22 13:12:15.000000 UTC,2023-06-06 08:37:31.000000 UTC,56,2023-08-22 13:12:15.000000 UTC,en,2023-08-22 15:10:23.218604 UTC,1,115.4857143,22.6,21,34,NEGATIVE,TRUE,6547026,24,261528,261528,36530,
10007,1001473,205030800000702,2023-08-10 06:56:21.000000 UTC,2023-08-10,conversation,34550,2023-08-10 07:00:48.000000 UTC,2023-08-10 07:00:48.000000 UTC,11,2023-08-10 07:00:43.000000 UTC,en,2023-08-10 07:40:22.047843 UTC,1,50.54545455,9.454545455,0,10,NEGATIVE,TRUE,6473314,33,267,267,34550,
10748,1001603,205030800000702,2023-08-10 06:56:21.000000 UTC,2023-08-10,conversation,34550,2023-08-10 07:00:48.000000 UTC,2023-08-10 07:00:48.000000 UTC,11,2023-08-10 07:00:43.000000 UTC,en,2023-08-10 07:30:19.258099 UTC,1,50.54545455,9.454545455,0,10,NEGATIVE,TRUE,6473314,33,267,267,34550,
10007,10195,149309300359494,2023-08-10 09:10:33.000000 UTC,2023-08-10,conversation,10155,2023-08-10 10:51:21.000000 UTC,2023-08-10 10:51:21.000000 UTC,17,2023-08-10 10:51:18.000000 UTC,en,2023-08-10 12:50:20.906945 UTC,1,87,16.375,1,15,NEGATIVE,TRUE,3565392,10,5848,6048,10155,
10007,10195,149309300359388,2023-08-10 08:05:25.000000 UTC,2023-08-10,conversation,10155,2023-08-30 09:48:04.000000 UTC,2023-08-30 09:47:52.000000 UTC,24,2023-08-30 09:48:04.000000 UTC,en,2023-08-30 11:40:21.060756 UTC,2,59.39130435,11.60869565,1,22,NEGATIVE,TRUE,3565392,34,762147,762147,10155,
10007,10195,149309300360011,2023-08-10 14:25:44.000000 UTC,2023-08-10,conversation,25585,2023-08-16 14:08:28.000000 UTC,2023-08-16 14:08:15.000000 UTC,25,2023-08-16 14:08:28.000000 UTC,en,2023-08-16 16:10:23.645884 UTC,1,75.2173913,14.7826087,2,22,NEGATIVE,TRUE,5826441,9,214951,214951,25585,
10007,10195,149309300359524,2023-08-10 09:28:35.000000 UTC,2023-08-10,conversation,10155,2023-09-07 12:51:15.000000 UTC,2023-09-07 12:51:02.000000 UTC,62,2023-09-07 12:51:15.000000 UTC,en,2023-09-07 14:50:25.338685 UTC,3,67.75555556,13.42222222,17,44,NEGATIVE,TRUE,3565392,13,1092146,1092146,10155,
10007,1001883,149309300359524,2023-08-10 09:28:35.000000 UTC,2023-08-10,conversation,10155,2023-09-07 12:51:15.000000 UTC,2023-09-07 12:51:02.000000 UTC,62,2023-09-07 12:51:15.000000 UTC,en,2023-09-07 14:01:02.545955 UTC,3,67.75555556,13.42222222,17,44,NEGATIVE,TRUE,3565392,13,1092146,1092146,10155,
10007,10195,149309300359910,2023-08-10 14:45:22.000000 UTC,2023-08-10,conversation,36530,2023-08-18 15:56:11.000000 UTC,2023-08-18 15:56:11.000000 UTC,132,2023-08-18 15:54:52.000000 UTC,en,2023-08-18 18:00:21.961461 UTC,3,93.94262295,18.48360656,10,122,NEGATIVE,TRUE,6547026,27,328172,328249,36530,
10007,10195,149309300341331,2023-06-13 19:54:14.000000 UTC,2023-06-13,conversation,10155,2023-07-10 11:28:07.000000 UTC,2023-07-10 11:28:07.000000 UTC,46,2023-07-07 12:18:52.000000 UTC,fr,2023-07-10 11:30:24.105689 UTC,1,82.51111111,15.26666667,1,44,NEGATIVE,TRUE,3565392,272,995633,995633,10155,
10007,10195,149309300344731,2023-07-12 05:12:23.000000 UTC,2023-07-12,conversation,36530,2023-07-31 08:04:46.000000 UTC,2023-07-31 08:04:47.000000 UTC,65,2023-07-31 08:03:14.000000 UTC,en,2023-07-31 10:10:21.161967 UTC,2,93.08333333,17.875,17,42,NEGATIVE,TRUE,6547026,615,77104,705887,36530,
10007,10195,149309300339096,2023-05-18 13:01:16.000000 UTC,2023-05-18,conversation,36530,2023-06-08 08:06:39.000000 UTC,2023-06-08 08:06:39.000000 UTC,49,2023-06-08 08:06:29.000000 UTC,en,2023-06-19 07:13:26.387753 UTC,3,97.62857143,18.65714286,14,33,NEGATIVE,TRUE,3565392,232,95907,792323,10155,
10007,10195,149309300339091,2023-05-18 11:23:50.000000 UTC,2023-05-18,conversation,36530,2023-06-13 09:14:30.000000 UTC,2023-06-13 09:14:17.000000 UTC,104,2023-06-13 09:14:30.000000 UTC,en,2023-06-19 07:18:08.937492 UTC,3,73.18055556,14,32,71,POSITIVE,TRUE,6547026,20,964227,964227,36530,
10007,10195,149309300368848,2023-09-06 07:45:36.000000 UTC,2023-09-06,conversation,22304,2023-09-06 10:07:13.000000 UTC,2023-09-06 10:07:01.000000 UTC,6,2023-09-06 10:07:13.000000 UTC,en,2023-09-06 10:30:27.707767 UTC,1,55,10,1,4,NEGATIVE,TRUE,5103352,73,8485,8485,22304,
10007,1001883,149309300368848,2023-09-06 07:45:36.000000 UTC,2023-09-06,conversation,22304,2023-09-06 10:07:13.000000 UTC,2023-09-06 10:07:01.000000 UTC,6,2023-09-06 10:07:13.000000 UTC,en,2023-09-06 12:00:53.283153 UTC,1,55,10,1,4,NEGATIVE,TRUE,5103352,73,8485,8485,22304,
10007,10195,149309300368902,2023-09-06 18:56:48.000000 UTC,2023-09-06,conversation,25585,2023-09-07 12:30:50.000000 UTC,2023-09-07 12:30:50.000000 UTC,15,2023-09-07 09:44:46.000000 UTC,uk,2023-09-07 12:40:32.507747 UTC,1,73.78571429,14.5,1,13,NEGATIVE,TRUE,5826441,15,446,30842,25585,
10007,1001883,149309300368902,2023-09-06 18:56:48.000000 UTC,2023-09-06,conversation,25585,2023-09-07 12:30:50.000000 UTC,2023-09-07 12:30:50.000000 UTC,15,2023-09-07 09:44:46.000000 UTC,uk,2023-09-07 14:00:50.806972 UTC,1,73.78571429,14.5,1,13,NEGATIVE,TRUE,5826441,15,446,30842,25585,
10007,1001883,149309300368899,2023-09-06 18:00:42.000000 UTC,2023-09-06,conversation,25585,2023-09-29 09:00:27.000000 UTC,2023-09-29 09:00:27.000000 UTC,29,2023-09-29 08:58:27.000000 UTC,en,2023-09-29 10:00:50.887216 UTC,2,78.2,14.75,9,17,NEGATIVE,TRUE,5826441,1755,491585,885585,25585,
10007,10195,149309300368899,2023-09-06 18:00:42.000000 UTC,2023-09-06,conversation,25585,2023-09-29 09:00:27.000000 UTC,2023-09-29 09:00:27.000000 UTC,29,2023-09-29 08:58:27.000000 UTC,en,2023-09-29 09:30:39.916118 UTC,2,78.2,14.75,9,17,NEGATIVE,TRUE,5826441,1755,491585,885585,25585,
10007,1001883,149309300368904,2023-09-06 19:06:32.000000 UTC,2023-09-06,conversation,25585,2023-09-06 20:45:13.000000 UTC,2023-09-06 20:45:13.000000 UTC,34,2023-09-06 20:44:56.000000 UTC,en,2023-09-06 22:50:47.819108 UTC,1,90.96774194,17.09677419,3,31,NEGATIVE,TRUE,5826441,108,5921,5921,25585,
10007,1001883,149309300368856,2023-09-06 08:39:43.000000 UTC,2023-09-06,conversation,36530,2023-09-06 14:49:36.000000 UTC,2023-09-06 14:49:24.000000 UTC,48,2023-09-06 14:49:36.000000 UTC,uk,2023-09-06 16:20:45.315505 UTC,1,106.5555556,20.26666667,3,44,NEGATIVE,TRUE,6547026,65,22181,22181,36530,
10007,10195,149309300368856,2023-09-06 08:39:43.000000 UTC,2023-09-06,conversation,36530,2023-09-06 14:49:36.000000 UTC,2023-09-06 14:49:24.000000 UTC,48,2023-09-06 14:49:36.000000 UTC,uk,2023-09-06 15:00:41.484223 UTC,1,106.5555556,20.26666667,3,44,NEGATIVE,TRUE,6547026,65,22181,22181,36530,
10007,1001883,149309300368888,2023-09-06 14:52:38.000000 UTC,2023-09-06,conversation,25585,2023-09-18 13:58:43.000000 UTC,2023-09-18 13:58:43.000000 UTC,37,2023-09-18 13:58:35.000000 UTC,pt-br,2023-09-18 15:30:28.812106 UTC,2,65.13636364,11.31818182,3,22,NEGATIVE,FALSE,5826441,35,428744,428765,25585,
10007,1001883,149309300368873,2023-09-06 12:24:35.000000 UTC,2023-09-06,conversation,10155,2023-09-06 12:32:19.000000 UTC,2023-09-06 12:32:07.000000 UTC,18,2023-09-06 12:32:19.000000 UTC,pl,2023-09-06 14:10:45.156810 UTC,1,57.11764706,10.35294118,1,15,NEGATIVE,TRUE,3565392,43,452,452,10155,
10007,10195,149309300368876,2023-09-06 12:37:47.000000 UTC,2023-09-06,conversation,25585,2023-09-29 14:42:44.000000 UTC,2023-09-18 14:40:51.000000 UTC,67,2023-09-29 14:42:44.000000 UTC,en,2023-09-29 16:00:34.397413 UTC,3,71.91525424,14.05084746,8,58,NEGATIVE,TRUE,3565392,37,439384,439384,10155,
10007,1001883,149309300368876,2023-09-06 12:37:47.000000 UTC,2023-09-06,conversation,25585,2023-09-29 14:42:44.000000 UTC,2023-09-18 14:40:51.000000 UTC,67,2023-09-29 14:42:44.000000 UTC,en,2023-09-29 16:30:36.906506 UTC,3,71.91525424,14.05084746,8,58,NEGATIVE,TRUE,3565392,37,439384,439384,10155,
10007,10195,149309300368887,2023-09-06 14:31:33.000000 UTC,2023-09-06,conversation,25585,2023-09-06 16:51:24.000000 UTC,2023-09-06 16:51:11.000000 UTC,40,2023-09-06 16:51:24.000000 UTC,en,2023-09-06 17:10:31.264150 UTC,1,70.28947368,13.18421053,2,37,NEGATIVE,TRUE,5826441,23,8378,8378,25585,
10007,1001883,149309300368887,2023-09-06 14:31:33.000000 UTC,2023-09-06,conversation,25585,2023-09-06 16:51:24.000000 UTC,2023-09-06 16:51:11.000000 UTC,40,2023-09-06 16:51:24.000000 UTC,en,2023-09-06 18:30:43.036386 UTC,1,70.28947368,13.18421053,2,37,NEGATIVE,TRUE,5826441,23,8378,8378,25585,
10007,1001883,149309300368859,2023-09-06 09:00:23.000000 UTC,2023-09-06,conversation,36530,2023-09-06 16:11:07.000000 UTC,2023-09-06 16:10:54.000000 UTC,75,2023-09-06 16:11:07.000000 UTC,en,2023-09-06 16:21:01.810942 UTC,2,80.16923077,16.30769231,10,64,NEGATIVE,TRUE,6547026,78,25831,25831,36530,
10007,10195,149309300368859,2023-09-06 09:00:23.000000 UTC,2023-09-06,conversation,36530,2023-09-06 16:11:07.000000 UTC,2023-09-06 16:10:54.000000 UTC,75,2023-09-06 16:11:07.000000 UTC,en,2023-09-06 17:10:30.403422 UTC,2,80.16923077,16.30769231,10,64,NEGATIVE,TRUE,6547026,78,25831,25831,36530,
10007,10195,149309300339237,2023-05-22 13:29:04.000000 UTC,2023-05-22,conversation,22304,2023-05-23 13:13:54.000000 UTC,2023-05-23 13:13:42.000000 UTC,44,2023-05-23 13:13:54.000000 UTC,en,2023-05-23 15:00:20.013135 UTC,2,48.92307692,9.641025641,5,38,NEGATIVE,TRUE,5103352,20,53078,53078,22304,
10007,10195,149309300326595,2023-03-08 10:05:59.000000 UTC,2023-03-08,conversation,22304,2023-03-08 10:32:31.000000 UTC,2023-03-08 10:31:25.000000 UTC,16,2023-03-08 10:32:31.000000 UTC,en,2023-03-08 13:10:13.325390 UTC,1,40.33333333,7.4,1,14,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300326614,2023-03-08 10:35:14.000000 UTC,2023-03-08,conversation,22304,2023-03-08 10:37:50.000000 UTC,2023-03-08 10:37:39.000000 UTC,18,2023-03-08 10:37:50.000000 UTC,fr,2023-03-08 13:10:12.117039 UTC,1,28.94117647,5.941176471,1,16,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300326592,2023-03-08 09:09:08.000000 UTC,2023-03-08,conversation,10155,2023-03-17 12:07:03.000000 UTC,2023-03-17 12:06:50.000000 UTC,32,2023-03-17 12:07:03.000000 UTC,en,2023-03-17 12:40:41.524864 UTC,2,60.43333333,12.16666667,2,29,NEGATIVE,TRUE,3565392,,,,10155,
10007,10195,149309300326621,2023-03-08 11:34:47.000000 UTC,2023-03-08,conversation,22304,2023-03-08 13:34:53.000000 UTC,2023-03-08 13:34:53.000000 UTC,43,2023-03-08 13:34:47.000000 UTC,en,2023-03-08 16:20:14.358084 UTC,1,69.07317073,14.29268293,2,40,NEGATIVE,TRUE,5103352,,,,22304,
10007,10195,149309300326586,2023-03-08 07:08:54.000000 UTC,2023-03-08,conversation,22304,2023-03-13 10:36:24.000000 UTC,2023-03-13 10:36:24.000000 UTC,145,2023-03-10 13:57:05.000000 UTC,en,2023-03-13 13:30:16.409791 UTC,2,65.13333333,12.60740741,10,133,NEGATIVE,TRUE,5103352,,,,22304,
10007,1001883,149309300364299,2023-08-17 19:08:56.000000 UTC,2023-08-17,conversation,25585,2023-08-22 14:32:21.000000 UTC,2023-08-22 14:32:09.000000 UTC,19,2023-08-22 14:32:21.000000 UTC,en,2023-08-22 15:40:38.388232 UTC,1,82.2,14.33333333,4,13,NEGATIVE,TRUE,5826441,10,145392,145392,25585,
10007,10195,149309300364299,2023-08-17 19:08:56.000000 UTC,2023-08-17,conversation,25585,2023-08-22 14:32:21.000000 UTC,2023-08-22 14:32:09.000000 UTC,19,2023-08-22 14:32:21.000000 UTC,en,2023-08-22 15:10:35.573346 UTC,1,82.2,14.33333333,4,13,NEGATIVE,TRUE,5826441,10,145392,145392,25585,
10007,1001883,149309300364003,2023-08-17 12:04:18.000000 UTC,2023-08-17,conversation,10155,2023-08-22 14:26:34.000000 UTC,2023-08-22 14:26:35.000000 UTC,21,2023-08-22 14:23:33.000000 UTC,en,2023-08-22 15:40:29.507321 UTC,1,123.1176471,23.29411765,4,16,NEGATIVE,TRUE,3565392,29,143742,170537,10155,
10007,10195,149309300364051,2023-08-17 13:01:19.000000 UTC,2023-08-17,conversation,25585,2023-08-28 14:14:17.000000 UTC,2023-08-28 14:10:09.000000 UTC,30,2023-08-28 14:14:17.000000 UTC,en,2023-08-28 16:20:24.024393 UTC,2,94.33333333,18.51851852,3,25,NEGATIVE,TRUE,3565392,16,382130,382130,10155,
10007,1001883,149309300364051,2023-08-17 13:01:19.000000 UTC,2023-08-17,conversation,25585,2023-08-28 14:14:17.000000 UTC,2023-08-28 14:10:09.000000 UTC,30,2023-08-28 14:14:17.000000 UTC,en,2023-08-28 15:40:38.983865 UTC,2,94.33333333,18.51851852,3,25,NEGATIVE,TRUE,3565392,16,382130,382130,10155,
10007,10195,149309300339719,2023-05-31 07:41:08.000000 UTC,2023-05-31,conversation,22304,2023-06-06 08:02:32.000000 UTC,2023-06-06 08:02:32.000000 UTC,22,2023-06-05 15:43:00.000000 UTC,en,2023-06-19 07:11:28.696331 UTC,1,148.3571429,24.78571429,8,13,NEGATIVE,TRUE,5103352,33,166424,217284,22304,
10007,10195,149309300339712,2023-05-31 02:21:21.000000 UTC,2023-05-31,conversation,22304,2023-07-14 07:25:26.000000 UTC,2023-07-14 07:25:26.000000 UTC,27,2023-07-14 07:19:46.000000 UTC,en,2023-07-14 08:40:15.282008 UTC,3,111.0434783,20.34782609,4,22,NEGATIVE,TRUE,5103352,286,756000,1729526,22304,
10007,10195,149309300339738,2023-05-31 11:23:08.000000 UTC,2023-05-31,conversation,36530,2023-06-16 14:22:41.000000 UTC,2023-06-16 14:22:41.000000 UTC,75,2023-06-16 14:20:28.000000 UTC,en,2023-06-19 07:22:08.457251 UTC,2,130.8076923,25.26923077,23,51,NEGATIVE,TRUE,6547026,35,554664,658773,36530,
10007,10195,149309300339713,2023-05-31 02:38:37.000000 UTC,2023-05-31,conversation,22304,2023-06-16 08:03:29.000000 UTC,2023-06-16 08:03:17.000000 UTC,105,2023-06-16 08:03:29.000000 UTC,en,2023-06-19 07:21:40.789496 UTC,1,39.16666667,7.692307692,27,76,NEGATIVE,TRUE,5103352,394,651797,651797,22304,
10007,10195,149309300340893,2023-06-09 10:02:01.000000 UTC,2023-06-09,conversation,22304,2023-06-09 10:07:10.000000 UTC,2023-06-09 10:06:58.000000 UTC,9,2023-06-09 10:07:10.000000 UTC,en,2023-06-19 07:14:42.686149 UTC,1,52.125,9.75,1,7,NEGATIVE,TRUE,5103352,83,296,296,22304,
10007,10195,149309300340903,2023-06-09 10:48:45.000000 UTC,2023-06-09,conversation,22304,2023-06-09 11:08:44.000000 UTC,2023-06-09 11:08:32.000000 UTC,31,2023-06-09 11:08:44.000000 UTC,en,2023-06-19 07:14:46.545491 UTC,1,41.03448276,8.275862069,2,28,NEGATIVE,TRUE,5103352,14,1187,1187,22304,
10007,10195,149309300340911,2023-06-09 11:16:10.000000 UTC,2023-06-09,conversation,10155,2023-06-13 07:19:43.000000 UTC,2023-06-13 07:19:29.000000 UTC,45,2023-06-13 07:19:43.000000 UTC,en,2023-06-19 07:18:01.580786 UTC,1,78.88636364,15.06818182,1,42,NEGATIVE,TRUE,3565392,239,93799,93799,10155,
10007,10195,149309300356066,2023-08-07 17:22:42.000000 UTC,2023-08-07,conversation,25585,2023-08-17 14:22:53.000000 UTC,2023-08-17 14:22:39.000000 UTC,21,2023-08-17 14:22:53.000000 UTC,en,2023-08-17 16:00:23.916533 UTC,1,189.0625,35.4375,5,15,NEGATIVE,TRUE,5826441,11,421197,421197,25585,
10007,10195,149309300356041,2023-08-07 15:09:26.000000 UTC,2023-08-07,conversation,25585,2023-08-08 16:45:15.000000 UTC,2023-08-08 16:45:03.000000 UTC,25,2023-08-08 16:45:15.000000 UTC,en,2023-08-08 17:30:32.907465 UTC,1,84,16.5,7,17,NEGATIVE,TRUE,5826441,11,59737,59737,25585,
10007,10195,149309300355969,2023-08-07 11:10:48.000000 UTC,2023-08-07,conversation,36530,2023-08-11 08:28:35.000000 UTC,2023-08-11 08:28:35.000000 UTC,25,2023-08-11 08:28:22.000000 UTC,en,2023-08-11 10:30:24.064673 UTC,2,157,27.1,5,20,NEGATIVE,TRUE,6547026,14,206267,206267,36530,
10007,10195,149309300355986,2023-08-07 12:07:52.000000 UTC,2023-08-07,conversation,10155,2023-08-16 08:45:10.000000 UTC,2023-08-16 08:44:58.000000 UTC,41,2023-08-16 08:45:10.000000 UTC,en,2023-08-16 09:40:38.478028 UTC,2,55.92105263,10.97368421,3,37,NEGATIVE,TRUE,5103352,59,365826,365826,22304,
10007,10195,149309300355980,2023-08-07 11:56:14.000000 UTC,2023-08-07,conversation,36530,2023-08-08 08:25:29.000000 UTC,2023-08-08 08:25:17.000000 UTC,56,2023-08-08 08:25:29.000000 UTC,en,2023-08-08 08:50:28.617851 UTC,1,67.3125,13.02083333,8,47,NEGATIVE,TRUE,6547026,18,41343,41343,36530,
10007,10195,149309300356022,2023-08-07 14:21:23.000000 UTC,2023-08-07,conversation,10155,2023-08-11 08:20:45.000000 UTC,2023-08-11 08:20:29.000000 UTC,109,2023-08-11 08:20:45.000000 UTC,en,2023-08-11 10:30:24.832726 UTC,2,50.48543689,10.01941748,6,102,NEGATIVE,TRUE,5826441,13,194346,194346,25585,
10007,10195,149309300321389,2023-02-23 17:05:25.000000 UTC,2023-02-23,conversation,10155,2023-03-01 13:06:05.000000 UTC,2023-03-01 13:05:52.000000 UTC,44,2023-03-01 13:06:05.000000 UTC,en,2023-03-01 15:10:19.354946 UTC,1,74.66666667,14.42857143,2,40,NEGATIVE,TRUE,3565392,,,,10155,
10007,10195,149309300321326,2023-02-23 10:09:28.000000 UTC,2023-02-23,conversation,22304,2023-05-30 14:14:49.000000 UTC,2023-05-30 14:14:49.000000 UTC,62,2023-05-30 10:38:35.000000 UTC,en,2023-05-30 14:40:29.096627 UTC,1,47.90566038,9.113207547,9,51,NEGATIVE,TRUE,5103352,13,104171,3690321,22304,
10007,10195,149309300321381,2023-02-23 15:34:55.000000 UTC,2023-02-23,conversation,25585,2023-04-03 16:52:25.000000 UTC,2023-04-03 16:52:12.000000 UTC,153,2023-04-03 16:52:25.000000 UTC,es,2023-04-03 19:50:14.018273 UTC,1,54.1875,10.4765625,17,128,NEGATIVE,FALSE,5826441,,,,25585,
10007,10195,149309300348247,2023-07-17 12:48:37.000000 UTC,2023-07-17,conversation,10155,2023-09-07 12:47:25.000000 UTC,2023-09-07 12:47:13.000000 UTC,38,2023-09-07 12:47:25.000000 UTC,en,2023-09-07 14:50:24.637770 UTC,3,87.08,16.92,13,24,POSITIVE,TRUE,3565392,19,2051916,2051916,10155,
10007,1001883,149309300348247,2023-07-17 12:48:37.000000 UTC,2023-07-17,conversation,10155,2023-09-07 12:47:25.000000 UTC,2023-09-07 12:47:13.000000 UTC,38,2023-09-07 12:47:25.000000 UTC,en,2023-09-07 14:00:53.873367 UTC,3,87.08,16.92,13,24,POSITIVE,TRUE,3565392,19,2051916,2051916,10155,
10007,10195,149309300348505,2023-07-17 15:22:24.000000 UTC,2023-07-17,conversation,10155,2023-09-12 09:22:48.000000 UTC,2023-09-12 09:22:49.000000 UTC,32,2023-09-12 08:58:25.000000 UTC,en,2023-09-12 09:50:45.680525 UTC,2,87.34482759,17.31034483,3,28,NEGATIVE,TRUE,3565392,7,1891338,2192425,10155,
10007,1001883,149309300348505,2023-07-17 15:22:24.000000 UTC,2023-07-17,conversation,10155,2023-09-12 09:22:48.000000 UTC,2023-09-12 09:22:49.000000 UTC,32,2023-09-12 08:58:25.000000 UTC,en,2023-09-13 12:11:44.474420 UTC,2,87.34482759,17.31034483,3,28,NEGATIVE,TRUE,3565392,7,1891338,2192425,10155,
10007,1001883,149309300348759,2023-07-17 20:23:01.000000 UTC,2023-07-17,conversation,25585,2023-09-20 14:31:55.000000 UTC,2023-09-20 14:31:55.000000 UTC,135,2023-09-20 14:31:53.000000 UTC,en,2023-09-20 15:30:34.656546 UTC,1,91.57777778,17.37777778,45,89,NEGATIVE,TRUE,5826441,15,1379812,2516934,25585,
10007,10195,149309300339148,2023-05-19 12:55:04.000000 UTC,2023-05-19,conversation,10155,2023-05-23 13:28:01.000000 UTC,2023-05-23 13:27:49.000000 UTC,34,2023-05-23 13:28:01.000000 UTC,en,2023-05-23 15:00:20.218778 UTC,2,107.125,20.66666667,10,23,NEGATIVE,TRUE,3565392,25,109965,109965,10155,
10007,10195,149309300339138,2023-05-19 11:11:02.000000 UTC,2023-05-19,conversation,10155,2023-06-14 07:31:51.000000 UTC,2023-06-14 07:31:51.000000 UTC,22,2023-06-14 07:31:45.000000 UTC,en,2023-06-19 07:19:23.829654 UTC,1,80.76190476,15.19047619,1,21,NEGATIVE,TRUE,3565392,12,958849,958849,10155,
10007,10195,149309300339126,2023-05-19 06:12:37.000000 UTC,2023-05-19,conversation,22304,2023-05-19 12:32:49.000000 UTC,2023-05-19 12:32:36.000000 UTC,45,2023-05-19 12:32:49.000000 UTC,en,2023-05-19 13:30:25.849245 UTC,1,121.15,22.56097561,4,34,NEGATIVE,TRUE,5103352,,19956,19956,22304,
10007,10195,149309300339136,2023-05-19 10:15:00.000000 UTC,2023-05-19,conversation,10155,2023-06-28 13:36:43.000000 UTC,2023-06-28 13:36:43.000000 UTC,45,2023-06-28 13:36:42.000000 UTC,fr,2023-06-28 13:39:25.144589 UTC,3,107.4864865,20.59459459,8,36,NEGATIVE,TRUE,5103352,11,99182,1423302,22304,
10007,10195,149309300317790,2023-02-07 15:19:16.000000 UTC,2023-02-07,conversation,25585,2023-03-28 09:33:21.000000 UTC,2023-03-23 10:43:14.000000 UTC,144,2023-03-28 09:33:21.000000 UTC,en,2023-03-28 11:10:21.741239 UTC,3,110.6022727,20.69318182,56,87,NEGATIVE,TRUE,5826441,,,,25585,
10007,1001883,149309300368962,2023-09-07 16:21:13.000000 UTC,2023-09-07,conversation,25585,2023-09-15 14:09:55.000000 UTC,2023-09-15 14:09:43.000000 UTC,67,2023-09-15 14:09:55.000000 UTC,en,2023-09-15 16:00:34.507187 UTC,2,80.97959184,15.53061224,8,48,NEGATIVE,FALSE,5826441,6532,316086,316110,25585,
10007,10195,149309300368962,2023-09-07 16:21:13.000000 UTC,2023-09-07,conversation,25585,2023-09-15 14:09:55.000000 UTC,2023-09-15 14:09:43.000000 UTC,67,2023-09-15 14:09:55.000000 UTC,en,2023-09-15 15:30:32.382606 UTC,2,80.97959184,15.53061224,8,48,NEGATIVE,FALSE,5826441,6532,316086,316110,25585,
